,Idade,Sexo,Dependentes,Nivel_educacional,Estado_civil,Renda,limite_do_cartao2
8775,41,M,2,Doctorate,Married,$40K - $60K,1
8776,41,F,2,College,Married,$40K - $60K,1
8777,41,M,5,Unknown,Married,$80K - $120K,1
8778,42,F,3,Post-Graduate,Married,Less than $40K,1
8779,42,M,4,Uneducated,Single,$80K - $120K,1
8780,42,M,4,Uneducated,Single,$80K - $120K,1
8781,36,F,1,Doctorate,Unknown,Less than $40K,1
8782,51,M,4,High School,Single,$80K - $120K,1
8783,46,F,3,Unknown,Unknown,Less than $40K,1
8784,46,F,3,Unknown,Unknown,Less than $40K,1
8785,37,M,3,Uneducated,Unknown,$60K - $80K,1
8786,47,M,5,Post-Graduate,Married,$40K - $60K,1
8787,43,M,3,Graduate,Married,$60K - $80K,1
8788,45,F,3,Graduate,Married,Unknown,1
8789,43,F,3,Graduate,Married,Unknown,1
8790,43,F,3,Graduate,Married,Unknown,1
8791,44,M,3,Graduate,Married,$60K - $80K,1
8792,44,M,3,Graduate,Married,$60K - $80K,1
8793,44,M,3,Graduate,Married,$60K - $80K,1
8794,44,M,3,Graduate,Married,$60K - $80K,1
8795,43,F,3,High School,Single,Unknown,1
8796,42,F,5,High School,Single,Unknown,1
8797,40,M,2,Uneducated,Married,$60K - $80K,1
8798,46,M,4,High School,Single,$60K - $80K,1
8799,36,M,0,Graduate,Married,$80K - $120K,1
8800,47,M,1,Post-Graduate,Single,$60K - $80K,1
8801,45,M,4,Graduate,Married,$60K - $80K,1
8802,44,M,0,High School,Divorced,$80K - $120K,1
8803,42,M,4,Graduate,Married,$40K - $60K,1
8804,48,F,1,High School,Married,$40K - $60K,1
8805,48,M,5,Uneducated,Single,$60K - $80K,1
8806,48,M,2,Graduate,Married,$80K - $120K,1
8807,48,M,2,Graduate,Married,$80K - $120K,1
8808,55,F,1,High School,Unknown,Unknown,1
8809,43,M,4,College,Married,$80K - $120K,1
8810,44,M,1,Unknown,Unknown,$80K - $120K,1
8811,53,M,4,College,Single,$80K - $120K,1
8812,44,F,2,High School,Unknown,Unknown,1
8813,56,F,2,Uneducated,Single,Unknown,1
8814,56,F,2,Uneducated,Unknown,Less than $40K,1
8815,47,M,1,Graduate,Married,$120K +,1
8816,44,M,4,Uneducated,Married,$80K - $120K,1
8817,44,M,4,Uneducated,Married,$80K - $120K,1
8818,43,M,2,High School,Unknown,$80K - $120K,1
8819,52,M,0,High School,Single,$120K +,1
8820,42,M,3,College,Single,$60K - $80K,1
8821,46,F,4,Graduate,Married,Less than $40K,1
8822,46,F,4,Graduate,Married,Less than $40K,1
8823,33,M,3,High School,Married,$80K - $120K,1
8824,50,M,3,Graduate,Divorced,$60K - $80K,1
8825,45,M,4,Unknown,Single,$60K - $80K,1
8826,53,F,1,College,Married,Unknown,1
8827,41,M,3,High School,Married,$60K - $80K,1
8828,43,M,2,Post-Graduate,Divorced,$60K - $80K,1
8829,46,F,4,Graduate,Single,$40K - $60K,1
8830,41,F,2,High School,Married,Less than $40K,1
8831,41,F,2,High School,Married,Less than $40K,1
8832,48,F,3,Graduate,Single,$40K - $60K,1
8833,48,F,3,Graduate,Single,$40K - $60K,1
8834,48,M,3,Unknown,Single,$80K - $120K,1
8835,43,M,3,Unknown,Married,$40K - $60K,1
8836,44,M,3,Post-Graduate,Single,$80K - $120K,1
8837,40,M,3,Uneducated,Married,$120K +,1
8838,47,M,3,Graduate,Divorced,Less than $40K,1
8839,48,M,2,Doctorate,Single,$60K - $80K,1
8840,48,M,2,Doctorate,Single,$60K - $80K,1
8841,46,M,2,Post-Graduate,Married,$60K - $80K,1
8842,48,M,4,Post-Graduate,Divorced,$60K - $80K,1
8843,55,F,3,Post-Graduate,Single,$40K - $60K,1
8844,63,F,1,Uneducated,Single,Unknown,1
8845,52,F,1,College,Married,Unknown,1
8846,52,F,1,College,Married,Unknown,1
8847,34,F,3,Graduate,Married,$40K - $60K,1
8848,59,F,1,Unknown,Single,Less than $40K,1
8849,37,M,3,Unknown,Single,$80K - $120K,1
8850,44,M,5,Graduate,Divorced,$60K - $80K,1
8851,39,M,4,Graduate,Married,$80K - $120K,1
8852,56,M,1,High School,Married,$120K +,1
8853,61,M,1,Graduate,Unknown,$60K - $80K,1
8854,61,M,1,Graduate,Unknown,$60K - $80K,1
8855,46,M,3,Uneducated,Married,$80K - $120K,1
8856,42,M,3,Uneducated,Married,$60K - $80K,1
8857,49,M,2,Unknown,Unknown,$80K - $120K,1
8858,40,M,2,Graduate,Married,$120K +,1
8859,40,M,2,Graduate,Married,$120K +,1
8860,48,M,5,Post-Graduate,Single,$120K +,1
8861,41,M,3,Doctorate,Single,$120K +,1
8862,41,M,3,Doctorate,Single,$120K +,1
8863,47,F,3,Unknown,Single,$40K - $60K,1
8864,36,F,2,Uneducated,Divorced,Unknown,1
8865,39,F,3,High School,Unknown,Unknown,1
8866,45,M,4,Unknown,Unknown,$40K - $60K,1
8867,42,M,3,Unknown,Single,$60K - $80K,1
8868,48,F,3,High School,Married,Unknown,1
8869,46,M,3,Graduate,Divorced,$40K - $60K,1
8870,55,M,3,Graduate,Single,$120K +,1
8871,55,M,3,Graduate,Single,$120K +,1
8872,55,M,3,Graduate,Single,$120K +,1
8873,49,F,3,Graduate,Married,Less than $40K,1
8874,49,F,3,Graduate,Married,Less than $40K,1
8875,51,M,0,College,Married,$120K +,1
8876,62,M,0,Uneducated,Single,$60K - $80K,1
8877,42,M,3,Graduate,Married,$40K - $60K,1
8878,42,M,3,Graduate,Married,$40K - $60K,1
8879,36,F,3,Uneducated,Unknown,Unknown,1
8880,37,M,2,Graduate,Unknown,$80K - $120K,1
8881,39,M,3,Uneducated,Single,$80K - $120K,1
8882,49,F,3,Uneducated,Married,Less than $40K,1
8883,46,F,4,Post-Graduate,Married,Unknown,1
8884,49,F,5,High School,Married,Unknown,1
8885,55,M,3,Post-Graduate,Married,$80K - $120K,1
8886,56,M,2,Uneducated,Single,$80K - $120K,1
8887,51,M,3,Uneducated,Unknown,$80K - $120K,1
8888,44,F,3,College,Unknown,Unknown,1
8889,29,F,1,Unknown,Unknown,Unknown,1
8890,56,F,2,Unknown,Divorced,$40K - $60K,1
8891,63,M,0,Unknown,Unknown,$60K - $80K,1
8892,49,F,4,High School,Single,Less than $40K,1
8893,49,F,4,High School,Single,Less than $40K,1
8894,44,M,5,High School,Single,$60K - $80K,1
8895,46,M,3,Graduate,Married,$60K - $80K,1
8896,46,M,3,Graduate,Married,$60K - $80K,1
8897,45,M,3,Unknown,Single,$40K - $60K,1
8898,58,M,3,Unknown,Married,$120K +,1
8899,58,M,3,Unknown,Married,$120K +,1
8900,53,F,0,Graduate,Married,Unknown,1
8901,47,F,1,High School,Unknown,Less than $40K,1
8902,52,M,1,Unknown,Divorced,$80K - $120K,1
8903,42,M,1,Uneducated,Unknown,$80K - $120K,1
8904,36,F,2,High School,Single,Unknown,1
8905,43,M,2,Graduate,Unknown,$60K - $80K,1
8906,49,M,3,Unknown,Married,$80K - $120K,1
8907,44,M,4,College,Single,$60K - $80K,1
8908,56,F,1,Graduate,Unknown,$40K - $60K,1
8909,40,M,4,Uneducated,Single,$80K - $120K,1
8910,40,M,4,Uneducated,Single,$80K - $120K,1
8911,50,F,3,Graduate,Single,Less than $40K,1
8912,42,F,3,Uneducated,Married,Unknown,1
8913,43,F,4,Graduate,Single,$40K - $60K,1
8914,49,F,1,Post-Graduate,Married,Unknown,1
8915,52,M,3,College,Married,$60K - $80K,1
8916,40,M,4,College,Divorced,$80K - $120K,1
8917,36,F,1,High School,Single,Unknown,1
8918,51,F,2,Graduate,Single,Less than $40K,1
8919,50,M,2,Doctorate,Married,$120K +,1
8920,47,F,4,Post-Graduate,Married,Unknown,1
8921,54,M,2,College,Single,$120K +,1
8922,38,F,3,Uneducated,Married,$40K - $60K,1
8923,28,F,1,College,Divorced,Unknown,1
8924,50,M,1,College,Single,$80K - $120K,1
8925,44,F,4,Uneducated,Divorced,Less than $40K,1
8926,62,M,2,Graduate,Single,Less than $40K,1
8927,41,M,3,Graduate,Divorced,$60K - $80K,1
8928,38,M,4,Graduate,Unknown,$60K - $80K,1
8929,38,F,2,Graduate,Single,Less than $40K,1
8930,62,M,0,Post-Graduate,Divorced,$60K - $80K,1
8931,41,M,1,High School,Single,$80K - $120K,1
8932,43,F,5,College,Married,$40K - $60K,1
8933,41,F,4,High School,Married,Unknown,1
8934,48,M,5,Unknown,Married,$40K - $60K,1
8935,43,F,2,Uneducated,Divorced,Less than $40K,1
8936,41,M,2,Graduate,Single,$40K - $60K,1
8937,59,F,1,Unknown,Single,Unknown,1
8938,47,M,2,Unknown,Married,$120K +,1
8939,39,M,1,Post-Graduate,Single,$80K - $120K,1
8940,40,M,2,Unknown,Single,$40K - $60K,1
8941,46,M,2,Graduate,Married,Less than $40K,1
8942,38,M,3,College,Married,$60K - $80K,1
8943,57,F,2,Post-Graduate,Single,$40K - $60K,1
8944,41,M,4,High School,Married,$120K +,1
8945,46,M,2,College,Married,$40K - $60K,1
8946,46,F,4,High School,Married,Less than $40K,1
8947,44,M,2,Post-Graduate,Married,$80K - $120K,1
8948,42,F,2,Graduate,Married,$40K - $60K,1
8949,42,M,2,Graduate,Single,$80K - $120K,1
8950,58,F,1,Unknown,Single,Unknown,1
8951,43,M,1,College,Married,$80K - $120K,1
8952,57,M,1,High School,Single,$120K +,1
8953,50,M,1,Doctorate,Single,$80K - $120K,1
8954,44,F,0,College,Married,Less than $40K,1
8955,39,M,4,Post-Graduate,Married,$120K +,1
8956,61,M,0,Graduate,Married,$60K - $80K,1
8957,61,M,0,Graduate,Married,$60K - $80K,1
8958,50,F,2,High School,Married,Unknown,1
8959,50,F,2,High School,Married,Unknown,1
8960,50,F,2,High School,Married,Unknown,1
8961,60,M,2,Graduate,Single,$60K - $80K,1
8962,59,F,0,High School,Single,Unknown,1
8963,48,F,3,Uneducated,Married,Less than $40K,1
8964,50,M,4,High School,Married,$80K - $120K,1
8965,50,M,4,High School,Married,$80K - $120K,1
8966,50,F,3,Graduate,Married,$40K - $60K,1
8967,50,F,3,Graduate,Married,$40K - $60K,1
8968,54,F,5,High School,Married,Unknown,1
8969,42,F,3,High School,Married,$40K - $60K,1
8970,46,F,2,Uneducated,Divorced,Unknown,1
8971,39,F,1,Graduate,Unknown,Less than $40K,1
8972,39,F,1,Graduate,Unknown,Less than $40K,1
8973,54,M,4,Uneducated,Single,$80K - $120K,1
8974,58,F,2,High School,Divorced,Unknown,1
8975,47,M,1,College,Married,$60K - $80K,1
8976,38,M,1,Graduate,Unknown,$40K - $60K,1
8977,45,F,3,Unknown,Single,Less than $40K,1
8978,45,F,3,Unknown,Single,Less than $40K,1
8979,57,F,2,Graduate,Married,$40K - $60K,1
8980,46,M,2,High School,Married,$80K - $120K,1
8981,40,M,2,Uneducated,Married,$80K - $120K,1
8982,40,M,2,Uneducated,Married,$80K - $120K,1
8983,36,M,3,Graduate,Married,$80K - $120K,1
8984,47,F,3,Graduate,Married,Unknown,1
8985,48,F,5,Unknown,Single,Unknown,1
8986,45,F,4,High School,Single,$40K - $60K,1
8987,46,M,3,Unknown,Married,$80K - $120K,1
8988,46,M,3,Unknown,Married,$80K - $120K,1
8989,47,M,2,College,Divorced,$80K - $120K,1
8990,51,F,4,Graduate,Single,$40K - $60K,1
8991,54,M,4,High School,Single,$80K - $120K,1
8992,54,M,4,High School,Single,$80K - $120K,1
8993,55,F,0,Uneducated,Unknown,Unknown,1
8994,44,F,2,College,Unknown,Unknown,1
8995,34,F,2,Graduate,Divorced,Unknown,1
8996,47,M,1,High School,Married,$60K - $80K,1
8997,46,F,2,Post-Graduate,Single,Unknown,1
8998,44,F,2,Graduate,Single,Unknown,1
8999,49,M,2,Graduate,Unknown,$80K - $120K,1
9000,45,M,2,Unknown,Married,$80K - $120K,1
9001,44,F,2,High School,Single,Unknown,1
9002,58,M,2,High School,Single,$80K - $120K,1
9003,48,M,4,Graduate,Single,$80K - $120K,1
9004,40,M,3,Post-Graduate,Single,$80K - $120K,1
9005,40,M,3,Unknown,Single,$60K - $80K,1
9006,40,M,3,Unknown,Single,$60K - $80K,1
9007,47,M,3,Doctorate,Divorced,$40K - $60K,1
9008,42,F,4,Uneducated,Divorced,Unknown,1
9009,26,F,0,High School,Married,Less than $40K,1
9010,44,M,4,Graduate,Divorced,$60K - $80K,1
9011,43,M,3,Uneducated,Unknown,$40K - $60K,1
9012,50,F,3,Uneducated,Married,Unknown,1
9013,50,F,3,Uneducated,Married,Unknown,1
9014,50,F,2,Uneducated,Married,Less than $40K,1
9015,55,M,2,High School,Married,$120K +,1
9016,44,F,3,College,Married,Less than $40K,1
9017,54,M,1,College,Single,$120K +,1
9018,45,M,5,Graduate,Married,$120K +,1
9019,40,M,4,Unknown,Unknown,$80K - $120K,1
9020,40,F,4,Uneducated,Married,Less than $40K,1
9021,40,F,4,Uneducated,Married,Less than $40K,1
9022,47,M,2,College,Married,$40K - $60K,1
9023,51,F,3,High School,Single,$40K - $60K,1
9024,48,M,4,Graduate,Single,$40K - $60K,1
9025,39,F,2,College,Single,$40K - $60K,1
9026,53,M,3,College,Single,$60K - $80K,1
9027,52,F,0,Graduate,Single,Unknown,1
9028,52,F,3,Unknown,Single,$40K - $60K,1
9029,43,M,5,Unknown,Single,$60K - $80K,1
9030,46,F,2,Unknown,Single,Unknown,1
9031,47,M,2,Graduate,Divorced,$60K - $80K,1
9032,48,F,2,High School,Married,Unknown,1
9033,42,M,3,Post-Graduate,Married,$80K - $120K,1
9034,52,F,2,Graduate,Married,$40K - $60K,1
9035,51,M,1,High School,Married,$80K - $120K,1
9036,51,M,1,High School,Married,$80K - $120K,1
9037,61,F,1,College,Single,Unknown,1
9038,41,M,2,Graduate,Single,$60K - $80K,1
9039,41,M,2,Graduate,Single,$60K - $80K,1
9040,41,M,2,Graduate,Single,$60K - $80K,1
9041,60,M,1,Graduate,Married,$120K +,1
9042,50,M,1,Unknown,Single,$60K - $80K,1
9043,32,F,0,High School,Divorced,Unknown,1
9044,50,M,2,Post-Graduate,Married,$80K - $120K,1
9045,46,M,2,High School,Single,$120K +,1
9046,63,F,0,Unknown,Single,Less than $40K,1
9047,50,F,0,Uneducated,Single,$40K - $60K,1
9048,38,F,1,Graduate,Married,Unknown,1
9049,38,F,1,Graduate,Married,Unknown,1
9050,44,M,4,Graduate,Single,$80K - $120K,1
9051,44,M,4,Graduate,Single,$80K - $120K,1
9052,47,F,2,High School,Married,Unknown,1
9053,44,F,3,Graduate,Single,Unknown,1
9054,44,F,5,High School,Married,Unknown,1
9055,46,M,2,High School,Unknown,$60K - $80K,1
9056,60,F,0,Doctorate,Married,Unknown,1
9057,60,F,0,Doctorate,Married,Unknown,1
9058,50,F,2,Graduate,Married,Unknown,1
9059,50,F,2,Graduate,Married,Unknown,1
9060,34,F,4,Graduate,Married,Less than $40K,1
9061,30,F,0,College,Single,Unknown,1
9062,38,F,1,Uneducated,Married,Unknown,1
9063,53,F,2,Graduate,Single,Unknown,1
9064,43,M,2,College,Single,$80K - $120K,1
9065,33,F,2,Doctorate,Unknown,Unknown,1
9066,62,M,1,Unknown,Single,Unknown,1
9067,46,F,2,Graduate,Single,Unknown,1
9068,42,M,1,High School,Divorced,$80K - $120K,1
9069,41,F,3,Uneducated,Unknown,Unknown,1
9070,48,F,3,Graduate,Married,Unknown,1
9071,48,F,3,Graduate,Married,Unknown,1
9072,37,M,3,High School,Single,$120K +,1
9073,49,M,5,College,Married,$80K - $120K,1
9074,40,F,3,High School,Single,Unknown,1
9075,51,M,1,Unknown,Married,$80K - $120K,1
9076,46,M,1,High School,Married,$120K +,1
9077,46,M,4,Graduate,Divorced,$60K - $80K,1
9078,37,F,3,College,Married,Unknown,1
9079,55,M,2,Uneducated,Single,$120K +,1
9080,49,M,3,College,Unknown,$80K - $120K,1
9081,43,M,2,Unknown,Single,$60K - $80K,1
9082,54,M,2,High School,Married,$120K +,1
9083,54,M,5,College,Single,$60K - $80K,1
9084,48,M,2,Graduate,Married,$120K +,1
9085,47,F,5,Uneducated,Divorced,Unknown,1
9086,41,M,3,Post-Graduate,Single,$80K - $120K,1
9087,36,F,4,Unknown,Divorced,Unknown,1
9088,48,F,1,Graduate,Married,$40K - $60K,1
9089,44,M,3,Unknown,Married,$120K +,1
9090,57,F,0,Doctorate,Married,Unknown,1
9091,40,F,2,Post-Graduate,Divorced,Unknown,1
9092,51,F,2,High School,Single,Unknown,1
9093,43,F,5,Graduate,Single,Unknown,1
9094,38,F,2,Unknown,Married,Less than $40K,1
9095,53,M,3,Graduate,Unknown,$80K - $120K,1
9096,46,F,3,High School,Single,$40K - $60K,1
9097,57,M,2,High School,Single,$60K - $80K,1
9098,57,M,2,High School,Single,$60K - $80K,1
9099,40,M,4,College,Married,$40K - $60K,1
9100,45,M,3,Uneducated,Divorced,$80K - $120K,1
9101,42,M,2,High School,Single,$60K - $80K,1
9102,57,F,3,College,Unknown,Less than $40K,1
9103,40,M,3,Graduate,Divorced,$120K +,1
9104,44,F,3,Unknown,Single,Unknown,1
9105,44,F,3,Unknown,Single,Unknown,1
9106,56,F,3,Graduate,Single,Unknown,1
9107,46,F,2,Uneducated,Married,Unknown,1
9108,41,M,3,Unknown,Unknown,$60K - $80K,1
9109,45,F,5,College,Single,Unknown,1
9110,41,M,4,Graduate,Unknown,$80K - $120K,1
9111,53,M,4,Uneducated,Single,$80K - $120K,1
9112,44,F,2,High School,Married,Unknown,1
9113,51,M,1,Uneducated,Single,$120K +,1
9114,49,F,1,Graduate,Divorced,Unknown,1
9115,44,F,4,Uneducated,Single,Unknown,1
9116,51,M,3,Graduate,Married,$120K +,1
9117,48,F,5,Doctorate,Married,Less than $40K,1
9118,49,M,5,Graduate,Single,$80K - $120K,1
9119,50,F,2,Uneducated,Married,$40K - $60K,1
9120,39,F,2,Graduate,Single,Less than $40K,1
9121,39,F,2,Graduate,Single,Less than $40K,1
9122,51,F,1,Graduate,Single,$40K - $60K,1
9123,63,M,1,Uneducated,Single,Less than $40K,1
9124,43,M,4,High School,Married,$120K +,1
9125,52,M,3,Graduate,Married,$60K - $80K,1
9126,52,M,3,Graduate,Married,$60K - $80K,1
9127,52,M,3,Graduate,Married,$60K - $80K,1
9128,38,F,3,College,Married,Less than $40K,1
9129,44,F,4,Post-Graduate,Unknown,Less than $40K,1
9130,59,F,2,Unknown,Married,Less than $40K,1
9131,54,M,3,Graduate,Married,$80K - $120K,1
9132,54,M,3,Graduate,Married,$80K - $120K,1
9133,51,M,0,High School,Single,$80K - $120K,1
9134,52,F,3,High School,Divorced,Less than $40K,1
9135,45,M,4,Unknown,Married,$40K - $60K,1
9136,40,M,3,College,Divorced,$80K - $120K,1
9137,51,M,2,Unknown,Single,$80K - $120K,1
9138,47,F,5,Post-Graduate,Single,Less than $40K,1
9139,48,M,1,Unknown,Single,$60K - $80K,1
9140,44,M,2,High School,Married,$60K - $80K,1
9141,55,F,4,Uneducated,Single,Less than $40K,1
9142,33,F,2,Graduate,Single,Less than $40K,1
9143,42,F,5,Graduate,Married,$40K - $60K,1
9144,61,M,0,Graduate,Married,Unknown,1
9145,43,F,4,High School,Divorced,Less than $40K,1
9146,59,M,1,College,Single,$120K +,1
9147,63,F,0,Uneducated,Single,Less than $40K,1
9148,42,F,3,Graduate,Unknown,Unknown,1
9149,46,M,3,High School,Married,$120K +,1
9150,45,M,2,Post-Graduate,Married,$60K - $80K,1
9151,38,F,1,High School,Married,$40K - $60K,1
9152,51,M,1,Graduate,Single,$80K - $120K,1
9153,41,F,3,High School,Married,Less than $40K,1
9154,42,F,4,Uneducated,Married,Unknown,1
9155,42,F,4,Uneducated,Married,Unknown,1
9156,48,F,2,Uneducated,Married,Unknown,1
9157,41,F,1,Graduate,Single,$40K - $60K,1
9158,38,F,2,Uneducated,Single,Unknown,1
9159,53,M,4,Post-Graduate,Married,$80K - $120K,1
9160,57,F,0,College,Married,Less than $40K,1
9161,51,F,1,Unknown,Single,Unknown,1
9162,49,F,1,College,Married,Unknown,1
9163,40,M,4,Unknown,Single,$60K - $80K,1
9164,40,M,4,Unknown,Single,$60K - $80K,1
9165,39,M,3,College,Married,$80K - $120K,1
9166,45,F,4,Post-Graduate,Single,$40K - $60K,1
9167,41,F,3,High School,Single,Unknown,1
9168,53,F,2,High School,Married,$40K - $60K,1
9169,51,F,0,Doctorate,Married,Unknown,1
9170,56,F,2,College,Single,Less than $40K,1
9171,53,M,5,Uneducated,Married,$120K +,1
9172,56,M,1,Graduate,Single,$80K - $120K,1
9173,56,M,1,Graduate,Single,$80K - $120K,1
9174,60,F,0,High School,Married,Unknown,1
9175,53,F,2,Graduate,Married,$40K - $60K,1
9176,34,F,4,Doctorate,Married,Unknown,1
9177,40,M,5,High School,Single,$120K +,1
9178,41,F,3,Graduate,Divorced,$40K - $60K,1
9179,34,M,1,College,Unknown,$40K - $60K,1
9180,58,M,3,High School,Single,$80K - $120K,1
9181,56,M,2,College,Married,$80K - $120K,1
9182,56,M,3,High School,Divorced,$80K - $120K,1
9183,43,M,3,College,Divorced,$80K - $120K,1
9184,37,F,2,High School,Married,Unknown,1
9185,52,M,1,Uneducated,Single,$120K +,1
9186,50,F,1,Graduate,Unknown,Unknown,1
9187,58,F,0,Graduate,Single,$40K - $60K,1
9188,51,F,1,High School,Single,Unknown,1
9189,51,F,1,High School,Single,Unknown,1
9190,50,M,2,Unknown,Single,$60K - $80K,1
9191,49,F,3,Unknown,Married,Less than $40K,1
9192,33,M,3,High School,Married,$40K - $60K,1
9193,51,F,0,High School,Married,Unknown,1
9194,60,F,1,Unknown,Single,Less than $40K,1
9195,60,F,1,Unknown,Single,Less than $40K,1
9196,54,M,0,High School,Single,$80K - $120K,1
9197,52,F,4,High School,Single,Less than $40K,1
9198,41,M,4,Unknown,Married,$120K +,1
9199,41,M,4,Unknown,Married,$120K +,1
9200,34,F,3,Unknown,Married,Less than $40K,1
9201,51,F,3,College,Married,$40K - $60K,1
9202,40,M,3,College,Unknown,$40K - $60K,1
9203,46,F,5,High School,Single,Unknown,1
9204,57,F,3,Uneducated,Single,Unknown,1
9205,47,M,2,High School,Single,$80K - $120K,1
9206,43,M,0,High School,Single,$80K - $120K,1
9207,49,M,3,Graduate,Married,$120K +,1
9208,56,F,4,Graduate,Single,Unknown,1
9209,48,F,4,Graduate,Married,Less than $40K,1
9210,50,M,2,Unknown,Unknown,$120K +,1
9211,45,F,1,Graduate,Single,Less than $40K,1
9212,38,M,1,Unknown,Single,$80K - $120K,1
9213,40,M,4,Unknown,Divorced,$60K - $80K,1
9214,26,M,0,Unknown,Unknown,Less than $40K,1
9215,51,M,1,High School,Single,$60K - $80K,1
9216,59,F,1,High School,Single,Unknown,1
9217,52,M,3,Graduate,Single,$80K - $120K,1
9218,53,F,4,Graduate,Married,Unknown,1
9219,42,F,3,College,Married,Unknown,1
9220,56,M,3,Unknown,Single,$60K - $80K,1
9221,36,F,2,Uneducated,Married,Less than $40K,1
9222,59,M,2,Graduate,Single,$120K +,1
9223,52,M,2,College,Married,$60K - $80K,1
9224,43,M,3,Graduate,Unknown,$40K - $60K,1
9225,42,F,5,Graduate,Unknown,Less than $40K,1
9226,45,M,2,College,Unknown,$40K - $60K,1
9227,43,M,1,High School,Married,$80K - $120K,1
9228,53,M,4,Graduate,Married,$120K +,1
9229,53,M,4,Graduate,Married,$120K +,1
9230,50,M,5,Uneducated,Married,$120K +,1
9231,56,F,1,Graduate,Married,Unknown,1
9232,40,M,2,College,Single,$60K - $80K,1
9233,41,M,3,High School,Divorced,$60K - $80K,1
9234,45,F,4,Uneducated,Single,Unknown,1
9235,49,M,5,High School,Single,$60K - $80K,1
9236,54,F,3,High School,Married,Less than $40K,1
9237,52,M,2,Graduate,Married,$60K - $80K,1
9238,45,F,2,Uneducated,Married,Unknown,1
9239,52,F,2,Unknown,Single,$40K - $60K,1
9240,48,M,3,College,Married,$120K +,1
9241,52,F,1,Unknown,Married,Unknown,1
9242,45,M,3,Uneducated,Single,$120K +,1
9243,44,M,2,Uneducated,Divorced,$60K - $80K,1
9244,47,F,3,Unknown,Married,Unknown,1
9245,42,M,5,Uneducated,Single,$60K - $80K,1
9246,41,M,3,Unknown,Single,$60K - $80K,1
9247,46,M,2,Graduate,Single,$60K - $80K,1
9248,54,M,3,College,Single,$40K - $60K,1
9249,54,F,1,Uneducated,Single,$40K - $60K,1
9250,41,M,3,Unknown,Single,$80K - $120K,1
9251,46,F,2,Unknown,Married,Unknown,1
9252,46,F,2,Unknown,Married,Unknown,1
9253,55,F,1,High School,Married,$40K - $60K,1
9254,45,M,4,Doctorate,Married,$60K - $80K,1
9255,44,M,4,Uneducated,Single,$60K - $80K,1
9256,49,M,4,High School,Unknown,$80K - $120K,1
9257,49,F,1,Graduate,Married,Unknown,1
9258,42,M,3,Post-Graduate,Unknown,$80K - $120K,1
9259,57,M,3,Graduate,Single,$80K - $120K,1
9260,46,F,2,Graduate,Unknown,Less than $40K,1
9261,26,F,0,Uneducated,Unknown,Unknown,1
